M0,Pumps,0,8,18,0,0,
M0,Pumps,0,8,19,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,26,0,0,
M0,Pumps,0,8,27,0,0,
M0,Pumps,0,8,30,0,0,
M0,Pumps,0,8,31,0,0,
M0,Pumps,0,8,10,0,0,
M5,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,28,0,0,
M0,Pumps,0,8,20,0,0,
M0,Pumps,0,8,32,0,0,
M0,Pumps,0,8,11,0,0,
M0,Pumps,0,8,12,0,0,
M0,Pumps,0,8,29,0,0,
M0,Pumps,0,8,26,0,0,
M0,Pumps,0,8,33,0,0,
M0,Pumps,0,8,13,0,0,
M6,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,10,0,0,
M0,Pumps,0,8,27,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,21,0,0,
M0,Pumps,0,8,18,0,0,
M0,Pumps,0,8,19,0,0,
M0,Pumps,0,8,28,0,0,
M0,Pumps,0,8,29,0,0,
M7,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,11,0,0,
M0,Pumps,0,8,12,0,0,
M0,Pumps,0,8,34,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,20,0,0,
M0,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,13,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,22,0,0,
M0,Pumps,0,8,21,0,0,
M0,ThermometerIR,1,0,60,0,1,
M0,Pumps,0,8,35,0,0,
M0,Pumps,0,8,36,0,0,
M0,Pumps,0,8,23,0,0,
M0,Pumps,0,8,24,0,0,
M0,Pumps,0,8,25,0,0,
M0,Pumps,0,8,6,0,0,
M0,Pumps,0,8,7,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,14,0,0,
M0,Pumps,0,8,15,0,0,
M0,Pumps,0,8,37,0,0,
M0,Pumps,0,8,8,0,0,
M0,ThermometerIR,1,0,61,0,1,
M0,ThermometerIR,1,0,62,0,1,
M0,ThermometerIR,1,0,63,0,1,
M0,Pumps,0,8,34,0,0,
M0,Pumps,0,8,35,0,0,
M0,Pumps,0,8,22,0,0,
M0,Pumps,0,8,16,0,0,
M0,Pumps,0,8,17,0,0,
M0,Pumps,0,8,9,0,0,
M0,Pumps,0,8,6,0,0,
M0,Pumps,0,8,23,0,0,
M1,ThermometerInternal,1,16,5,0,0,
M2,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,36,0,0,
M0,Pumps,0,8,37,0,0,
M0,Pumps,0,8,24,0,0,
M0,Pumps,0,8,14,0,0,
M0,Pumps,0,8,15,0,0,
M0,Pumps,0,8,7,0,0,
M0,Pumps,0,8,8,0,0,
M0,Pumps,0,8,25,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,26,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,30,0,0,
M3,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,16,0,0,
M0,Pumps,0,8,17,0,0,
M0,Pumps,0,8,9,0,0,
M0,Pumps,0,8,0,0,0,
M4,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,27,0,0,
M0,Pumps,0,8,28,0,0,
M0,Pumps,0,8,31,0,0,
M0,Pumps,0,8,32,0,0,
M0,Pumps,0,8,33,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,18,0,0,
M0,Pumps,0,8,10,0,0,
M0,Pumps,0,8,11,0,0,
M0,Pumps,0,8,12,0,0,
M0,Pumps,0,8,29,0,0,
M0,Pumps,0,8,26,0,0,
M5,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,30,0,0,
M0,Pumps,0,8,31,0,0,
M0,Pumps,0,8,19,0,0,
M0,Pumps,0,8,20,0,0,
M0,Pumps,0,8,21,0,0,
M0,Pumps,0,8,13,0,0,
M0,Pumps,0,8,10,0,0,
M0,Pumps,0,8,27,0,0,
M6,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,18,0,0,
M0,Pumps,0,8,32,0,0,
M0,Pumps,0,8,33,0,0,
M0,Pumps,0,8,28,0,0,
M0,Pumps,0,8,29,0,0,
M0,Pumps,0,8,19,0,0,
M0,Pumps,0,8,11,0,0,
M0,Pumps,0,8,12,0,0,
M7,ThermometerInternal,1,16,5,0,0,
M0,Pumps,0,8,20,0,0,
M0,Pumps,0,8,21,0,0,
M0,Pumps,0,8,0,0,0,
M0,Pumps,0,8,34,0,0,
M0,Pumps,0,8,35,0,0,
M0,Pumps,0,8,36,0,0,
M0,Pumps,0,8,37,0,0,
M0,Pumps,0,8,34,0,0,
M0,Pumps,0,8,35,0,0,
M0,Pumps,0,8,36,0,0,
M0,Pumps,0,8,37,0,0,
M0,Pumps,0,8,13,0,0,
